"주택유형별","지역별","항목","단위","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월",
"아파트","남양주","매매가격","","75.66149048","75.65793826","75.62235309","75.60447464","75.54704295","75.55407343","75.51143869","75.59807474","75.56650952","75.57032982","75.60697463","75.79011824","75.99700808","76.4612527","77.08244496","77.90748689","78.30836588","79.20658991","80.3810721","81.77877973","82.77903561","83.29182127","84.54698331","86.26448305","88.58367136","92.53320554","94.84818926","96.37024847","97.53588142","100","101.9188503","104.1286584","106.1412226","107.7898793","108.9053949","109.2996791","109.2992892","109.2763341","109.2342226","109.1980072","109.0456354","108.8864891","108.7444214","107.8915783","106.5528097","104.4011837","101.3133912","95.80616102","93.78401358","92.3642303","90.67167988","89.58429357","89.04834629","88.83405711","88.6133603","88.4623984","88.52706672","88.51509381","88.48951495","88.35539591","88.06435512","87.60516884","87.242936",
"아파트","구리","매매가격","","73.06689267","73.14957353","73.20494754","73.3082014","73.25518257","73.37306441","73.58390623","73.79360664","74.14829329","74.48657005","75.21353617","75.58096093","76.8002893","77.86877714","80.94130929","83.63799751","85.08449745","86.61297516","88.12699227","89.84106011","91.21120933","91.72192241","92.11390907","92.55037476","93.36423173","95.09959337","96.48627042","97.56411318","98.60162692","100","101.1920088","102.6988818","103.9587316","105.3494886","106.1579112","106.3633295","106.3472476","106.2797123","106.262865","106.1100527","105.9989208","105.787141","105.5676223","105.1476127","104.2315548","103.199163","101.8454405","97.88286325","96.0307631","94.8343251","94.00211464","93.26855377","92.93485489","92.71491388","92.59125198","92.40314022","92.63480516","92.67817536","92.77052802","92.64817111","92.6090862","92.530957","92.47243246",
"아파트","하남","매매가격","","80.29465434","79.88656049","79.2554814","78.29510048","77.8913487","77.20244248","77.52093611","78.1286304","78.50954771","79.24883614","80.23516304","81.70247507","82.29836815","82.73808525","84.12947474","84.47014597","84.43089838","85.65471225","88.20610992","90.13827456","91.51610122","92.14838005","93.25231119","94.25258578","95.53292636","97.46550416","98.73332388","99.39808229","99.68015139","100","100.6379057","101.7463516","102.3242507","102.8014648","103.2241009","103.2495256","103.0449058","102.8001961","102.4566149","102.353996","102.2718335","102.0292245","101.5822679","100.6614735","99.53141861","97.97866921","95.70903213","91.7414646","87.98584155","84.3721066","82.58064499","81.89675324","82.43995224","83.52942176","85.04978404","86.74388077","88.17097527","89.41948229","90.15215854","90.39063385","90.00728112","89.92840939","89.68996167",
"아파트","광주","매매가격","","84.54335399","84.50928161","84.40774138","84.32220863","84.28525239","84.18772002","84.00979978","83.65768451","83.61032269","83.66038387","83.66835864","83.78294706","83.85699891","83.91707086","83.92200678","84.11505718","84.49125204","86.08124793","87.55734185","87.97650552","88.57823376","89.01543504","89.60152201","91.16869929","92.39195167","93.96589036","95.5839399","96.80917667","97.98226868","100","101.8132843","104.0720988","105.3649699","106.7858276","107.8505024","108.398819","108.650255","108.7092992","108.5060093","108.5640194","108.6768557","108.5342498","107.4711717","106.1420918","104.8489499","103.3502818","101.6146596","99.45924513","97.64624182","95.93331557","94.16435579","92.89778015","92.21074772","91.75219357","91.46699561","91.30314562","91.51895992","91.74543121","91.43311785","90.70267674","89.98063868","89.57916946","89.13198742",
"아파트","동부2권","매매가격","","102.172229","101.8177393","101.2615357","100.4412563","99.77189982","99.26615463","98.96302503","98.72141679","98.47032059","98.28260594","98.02706541","97.74602078","97.21732235","96.93480473","96.74984551","96.52401928","96.37068972","96.32638139","96.34384491","96.31091861","96.41729736","96.41967515","96.46119846","96.53914341","96.69241029","97.1877437","97.57715615","97.99954993","98.79001753","100","101.2806365","102.7125244","104.2627229","106.2937117","108.2012794","109.6385546","110.2286384","110.8029991","111.6026326","112.5012251","113.4055572","114.3111716","114.9956199","115.2379417","115.3210245","115.2253489","113.9282424","110.6339904","107.3777747","105.9454247","104.8129312","104.4883314","104.4303096","104.2509677","104.2666653","104.1595542","104.1066531","104.1078174","103.8772977","103.5549471","103.2271154","103.0122755","102.8245041",
"아파트","이천","매매가격","","100.8686783","100.381625","99.68696328","98.71910702","98.10748002","97.50803038","97.18076764","96.94356022","96.70801276","96.5601112","96.33037625","96.11540254","95.49378795","95.28777605","95.19750986","94.95474556","94.86986251","94.84279741","94.93755546","94.93015467","95.13071663","95.17782219","95.30080516","95.43267834","95.59363925","96.21408424","96.70498835","97.34934721","98.4862166","100","101.5715173","103.2902103","105.2695959","107.8039026","110.2881782","112.3202646","113.2690498","114.2015323","115.4734757","116.7711076","117.9947351","119.2877611","120.2643563","120.5061736","120.6317089","120.5932111","119.0975744","115.0708318","111.0459144","109.5549099","108.3373577","108.1247816","108.0586141","107.6974319","107.7744311","107.7023494","107.5563582","107.3895629","107.088544","106.7012093","106.3088512","106.0030598","105.5984775",
"아파트","여주","매매가격","","106.7360456","106.4882902","105.9084839","105.0437023","103.8915512","103.368817","102.9755933","102.5610029","102.1073645","101.6861455","101.2413265","100.6590657","100.1406223","99.60343768","99.20932381","99.0441325","98.79094183","98.79094183","98.68826346","98.58796508","98.46470142","98.31376227","98.13626001","98.04425135","98.21206914","98.59072389","98.83330739","98.86299517","99.06274752","100","101.0735808","102.3877254","103.5049761","105.1800062","106.5509744","107.1909463","107.1481634","107.0974762","107.0879252","107.360778","107.8433527","108.1481461","108.4839604","108.7421196","108.785565","108.6377876","107.3870695","104.9170137","102.4146272","100.9007809","99.77763375","99.22317916","99.20705673","99.49164523","99.46749382","99.54485041","99.87458361","100.2492533","100.07229","99.83612816","99.58788432","99.58280928","99.91111164",
"아파트","경의권","매매가격","","83.00321801","82.90423842","82.77212735","82.46105503","82.19687208","81.92942749","81.58951825","81.25353972","81.07222601","80.94107288","80.93483718","81.14067745","81.33523662","81.45149385","81.62527839","81.81712043","81.98166361","82.36040943","84.00342927","84.72650882","85.12696594","85.45480775","87.59820768","90.83229584","93.51069139","96.12260677","97.42840127","98.20105025","98.81956499","100","101.0311648","102.6616984","104.3780299","105.9970869","106.9057486","107.2240062","107.3416446","107.3333055","107.3488466","107.4508373","107.603746","107.6172183","107.4874799","106.9825636","106.1015052","104.4477712","101.6442885","98.05768295","95.67015059","93.40979318","92.17814856","91.33605527","90.80149403","90.45371444","90.20317903","90.16961927","90.38330447","90.58695575","90.4939123","90.33948551","90.15453158","90.04036599","89.88315267",
"아파트","김포","매매가격","","85.25831849","85.18711669","85.13137045","84.96696905","84.77977142","84.61264287","84.45604768","84.30187811","84.1743058","84.08610927","84.15074926","84.25263848","84.30144521","84.34938553","84.42771393","84.4301531","84.40415536","84.49785878","87.00157367","87.64965947","87.9380498","88.16960364","93.17155287","97.19730935","97.83336573","98.87949986","99.39161135","99.67968798","99.79579835","100","100.242281","101.3751493","102.7428181","104.6557677","105.3335481","105.5891331","105.6112355","105.5767909","105.5879131","105.6600942","105.5745524","105.2993631","104.9982561","104.393521","103.3888798","101.674492","98.88508037","94.179723","92.09801344","90.60578842","89.79214302","89.17041436","88.88794867","88.58237038","88.33743381","88.06997573","88.01937849","88.03193427","87.99888565","87.97421955","87.95775349","88.11458047","88.01505123",
"아파트","고양","매매가격","","80.48747981","80.4188348","80.26325553","79.88737973","79.59235447","79.26516701","78.87510038","78.47776774","78.29261339","78.15698095","78.14527057","78.46619333","78.81896275","79.00142403","79.30724477","79.67301535","80.01226192","80.68214753","82.05870591","82.89822976","83.43395484","83.97843011","85.33302411","87.89107004","91.31724949","94.84715236","96.66848014","97.72481947","98.49485889","100","101.3556247","103.0895399","105.0380356","106.6511346","107.6411579","107.9976736","108.0786437","107.9908187","107.9337467","108.0020169","108.2259996","108.2754653","108.2018802","107.8142184","107.0677602","105.8999927","103.1588347","99.70731656","96.98898372","94.14199916","92.4951246","91.44156384","90.66404144","90.25761314","89.95698735","89.99013692","90.2404576","90.46748843","90.32914942","90.14061887","89.85331138","89.740633","89.68198772",
"아파트","덕양","매매가격","","76.85045216","76.82138771","76.72184133","76.32003484","76.09983805","75.82145765","75.53036964","75.29651364","75.17737939","75.04863629","75.06643653","75.32671294","75.64534216","75.89169727","76.37093009","77.00001274","77.58276821","78.4153798","79.92156837","80.82827462","81.73443851","82.439067","84.1818376","86.68759441","90.39499107","94.23695938","96.40730804","97.76495545","98.56430305","100","101.4294059","103.2166626","105.5643701","107.3527345","108.3320131","108.7299814","108.7710476","108.6461393","108.4519564","108.3579957","108.3972208","108.1340777","107.7916159","107.1896755","106.0830294","104.599371","100.355471","95.8880389","92.82556367","89.77544331","88.40097604","87.59141556","87.13774487","87.19267784","86.98260861","87.11582554","87.4432494","87.75496981","87.72041047","87.76901863","87.64452551","87.93408617","88.27909414",
"아파트","일산동","매매가격","","81.89780916","81.77397955","81.64667781","81.39760232","81.10479046","80.74502705","80.31205416","79.95860931","79.76102966","79.71207336","79.7796784","80.14358301","80.54777336","80.7285862","81.04928967","81.40514284","81.81392916","82.53408653","83.76983121","84.50685122","84.857983","85.31940148","86.44537432","88.69176811","91.27629697","94.3575401","95.98399047","97.04831583","98.03506033","100","101.1650966","102.9404871","104.5325406","106.0801762","106.9899041","107.3970631","107.4552209","107.4306753","107.3844896","107.6378982","107.9606278","108.207132","108.2615643","108.1076912","107.8041279","107.1020127","105.716318","103.4320108","101.2306633","98.6513824","97.46347538","96.93355056","96.24138488","95.64895085","95.35680637","95.32903675","95.63303996","95.88393832","95.66493708","95.23461979","94.85836289","94.46630071","94.0784677",
"아파트","일산서","매매가격","","83.90457282","83.82229844","83.58030516","83.15694961","82.76930755","82.40346036","81.92002791","81.29641527","81.03908008","80.8409672","80.74387197","81.11101932","81.47236546","81.57743257","81.66208064","81.7148483","81.71750736","82.16111097","83.47042234","84.29375243","84.50733511","84.91559071","85.95993652","88.77314337","92.40280574","95.85584842","97.3989555","98.10539974","98.70502231","100","101.3939088","103.0396269","104.7612111","106.2166462","107.270849","107.5473289","107.6885287","107.6020322","107.6944816","107.8285618","108.2006513","108.4827318","108.6375108","108.3474288","107.7348735","106.637275","104.8125376","101.8518578","99.22481818","96.46223517","94.16980863","92.46930229","91.23541918","90.38169237","89.96524298","89.91534183","90.0367429","90.14510752","89.93284325","89.61301529","89.17930445","88.74540679","88.40013159",
"아파트","파주","매매가격","","87.15430943","86.92719515","86.77614452","86.49154625","86.23272989","86.03305925","85.63045018","85.26951246","85.03699452","84.86923169","84.79407554","84.76277789","84.677324","84.6863921","84.59553987","84.52277761","84.42458864","84.32962788","85.64252395","86.1267413","86.2833975","86.12063755","86.98184182","91.16021337","94.19181877","96.16587456","97.03516658","97.63517257","98.46984679","100","101.1484888","103.1460381","104.6685066","105.9131317","106.8986186","107.192233","107.5406397","107.7922404","108.0198946","108.2578038","108.5288345","108.8294594","108.7717308","108.0680965","106.9724023","104.0335667","101.0397412","98.59521517","96.69524265","94.99612997","94.3469687","93.79608158","93.60021073","93.36127077","93.2460844","93.34840385","93.82683327","94.23178121","94.1841245","93.94517682","93.81895114","93.34583028","92.84509868",
"아파트","경원권","매매가격","","85.85079514","85.80766559","85.73049002","85.50440384","85.34601393","85.15087901","84.93235068","84.79024253","84.69957784","84.63217849","84.5864207","84.58438999","84.58743644","84.58487026","84.64345194","84.60861159","84.6847142","85.10837289","85.51933619","85.97816817","86.44220382","86.84876857","87.37320624","88.13171724","89.95076718","93.16115859","95.16663815","96.29293246","97.37718716","100","101.8039622","103.9857533","105.6631347","107.1491681","107.961641","108.2081683","108.1970894","108.1571529","108.1362917","108.1055399","107.9985491","107.8360174","107.5072529","106.5214731","104.9987994","103.0592832","100.4984228","95.34628001","93.21058174","91.54926932","89.95299398","88.80518139","87.74682058","87.09398907","86.59928871","86.40520468","86.49368216","86.43000304","86.3378881","86.12558104","85.93525274","85.72443865","85.52478647",
"아파트","포천","매매가격","","97.40320118","97.33204523","97.08729613","96.98821205","96.73999346","96.632061","96.13192062","96.03539837","95.687907","95.6443034","95.64678676","95.38737244","95.05210782","94.75000118","94.56345883","94.26147642","94.04770612","94.18230942","94.28926137","94.32524918","94.32383559","94.37752063","94.481538","94.59638569","94.81459164","95.4257383","96.04501879","96.88108487","97.94704265","100","101.5899","103.7041883","105.7898336","107.3251979","108.3873398","109.0423784","109.2115793","109.3027649","109.2813408","109.2381543","109.1866705","109.0523116","108.9082917","108.6194106","107.9978512","106.7385077","104.669734","100.6868036","99.17057697","97.952236","96.97160094","96.53535848","96.23394674","95.93869759","95.69503903","95.5771228","95.61086207","95.69675083","95.8420136","95.45342056","95.23621571","95.03427041","94.97124716",
"아파트","동두천","매매가격","","92.207167","92.09086713","92.02790826","91.90134113","91.80012585","91.77834895","91.49072542","91.15325821","90.81138289","90.56777682","90.33495242","90.2105708","90.05242204","89.69569833","89.63749021","89.40445022","89.24204398","88.85998055","88.92976716","89.01826266","89.01942274","88.96522237","88.91677959","89.0085964","90.23557755","92.59311174","94.3840382","95.81872533","97.24397244","100","102.0073609","104.535535","106.3876804","107.2717558","107.6838735","107.5463928","107.4862646","107.4372808","107.4040348","107.2936028","107.1556585","106.954209","106.6353494","106.1533307","105.0582245","102.8353421","99.56038696","95.34289796","93.04828469","91.15137671","89.83554576","88.88096462","87.90658679","87.31959143","86.46385446","85.39845478","85.16375311","84.8910284","84.53993586","84.03534478","83.55327576","83.26626984","83.10500908",
"아파트","양주","매매가격","","87.13565313","87.11317268","86.99086824","86.30075489","85.89464086","85.37016515","84.82248241","84.53822526","84.44425986","84.15326129","83.97212003","83.83701542","83.90943158","84.02150023","84.17407353","84.08880164","84.26304363","85.13962783","85.30485528","85.45974376","85.66524608","85.98913792","86.48612057","87.13114444","90.05664897","94.33016849","96.02997192","96.72269741","97.5393555","100","101.8487512","104.1518173","106.3953943","108.4714933","109.4687966","109.7627685","109.7587554","109.7408169","109.7546583","109.7374522","109.6292131","109.4518603","109.001861","107.6776784","105.7697572","103.4955154","99.71282218","93.31090583","90.47211342","88.9411088","87.81234995","86.81434702","85.49911698","84.74928164","84.23817582","84.23326022","84.76672709","84.83319949","85.0642982","84.79253004","84.57625694","84.38862172","84.31354167",
"아파트","의정부","매매가격","","82.51931609","82.48317853","82.4463696","82.39784368","82.35520293","82.27037312","82.25389488","82.20565922","82.19463595","82.25913668","82.30299948","82.41962654","82.46145381","82.50430279","82.57043556","82.62926444","82.73821675","83.12453043","83.75251849","84.47892225","85.21295647","85.79035528","86.48949544","87.51438343","89.1320255","92.36726351","94.76402835","96.08464751","97.23731144","100","101.7766019","103.8464843","105.1548052","106.4521679","107.2099354","107.443214","107.4116301","107.3438731","107.3084798","107.2871963","107.1784237","107.0260353","106.7279669","105.7176624","104.179775","102.3594009","100.4629537","95.61070443","93.74672293","92.0068243","90.052213","88.70027049","87.64280278","86.97456203","86.52249854","86.39689084","86.34825123","86.24481515","86.02230512","85.91751146","85.79940726","85.58990644","85.30034268",
"아파트","인천","매매가격","","80.24742442","80.1559418","80.08801013","80.03437089","79.96385772","79.94215537","79.88914022","79.70394223","79.83844245","79.908861","80.12555075","80.50926745","80.67829025","81.10475313","83.08347477","84.33283782","85.04918316","85.99287708","86.54612184","86.72481992","86.93629425","87.14636689","87.59034694","88.21304957","89.17216921","90.75179895","92.63367328","94.73489602","96.81001244","100","102.0217342","104.032493","105.9628516","107.9794325","109.2669178","109.8369213","109.9250271","109.8717158","109.7451338","109.6920297","109.4429627","109.1635793","108.7571631","107.7164936","106.3401537","104.2768683","100.7614239","96.08572548","93.40215671","91.8465451","90.81589487","90.54835663","90.58773053","90.74725758","90.97957651","91.28244667","91.57882884","91.76784744","91.61136341","91.3808948","91.25803677","91.13711896","91.09661563",
"아파트","중","매매가격","","88.28050242","88.01607537","87.66714511","87.03952214","86.35186954","85.87416803","85.7184572","85.71930576","85.9534622","86.12377036","86.1360283","86.73790534","86.71525841","86.87119809","87.69421876","88.61450317","89.10112307","89.62946328","90.00509639","89.90318275","90.15453083","90.3907886","90.68634413","91.00447822","91.57228229","92.6354026","94.4081459","96.15446955","97.78223872","100","101.7003032","102.6114677","103.5892087","105.1640945","106.3965334","107.0795115","107.0616378","107.0099607","106.955383","107.0112379","107.0064735","106.8167384","106.4819909","105.6083481","104.2024153","102.3228174","98.9027965","94.98914664","92.14846994","90.51661845","89.3271936","89.12049834","89.49471085","90.05412402","90.82109998","92.00106665","93.32620328","94.35340644","94.42150771","93.75037042","93.76171578","93.28677034","93.40502638",
"아파트","동","매매가격","","93.31391726","93.12022016","92.79292189","92.73875412","92.55309382","92.21169524","92.11416466","91.94621575","92.29427572","92.34597362","92.35736716","92.09617648","91.88635118","91.67346722","91.82763599","92.05866336","92.30111102","92.69427374","92.86136969","92.95903315","92.96100638","93.0551024","93.51684962","93.63296309","93.82156393","94.38902125","95.24445847","96.33102596","97.46011293","100","101.803511","102.9249745","104.0120586","104.9966668","105.7783996","106.226411","106.2472325","106.1418308","106.0251021","105.8956085","105.7259565","105.4103193","105.2165571","104.6233663","103.8494717","102.7484501","100.0617131","97.58867684","96.19433587","95.3381139","94.97192262","94.51038506","94.41408596","94.13735578","93.86354384","93.72112807","93.55445405","93.43848281","93.21959706","93.06471346","92.9845592","92.80832636","92.71339198",
"아파트","미추홀","매매가격","","85.10785895","84.9944838","85.0252785","84.96016994","84.8552785","84.75131313","84.70398808","84.5539053","84.55979501","84.56274292","84.64115887","85.1752996","85.20988161","85.67681504","87.12250707","88.17902031","88.50864929","88.77768061","89.02070913","89.21444775","89.65243038","90.01072254","90.54643173","90.93232115","91.37184666","92.61512179","93.8112333","94.90601065","96.41633369","100","101.5443546","103.002424","104.4934413","106.4871256","107.7883951","108.3899869","108.5167402","108.4482355","108.4448733","108.4442967","108.3789312","108.2493696","108.041547","106.9967314","105.766038","104.1086388","101.5701384","98.90959566","97.44098188","96.10092163","94.9858781","94.4429719","94.10063497","93.92377101","93.718364","93.35487472","93.2470103","92.962324","92.34592572","91.73047806","91.43873508","91.18532638","90.82927018",
"아파트","연수","매매가격","","72.4838809","72.32035185","72.09503215","71.70361837","71.26592365","70.98797581","70.78689033","70.41763377","70.60777427","70.75034999","70.92752042","71.51737475","71.861063","72.60040889","75.34312373","77.00256471","77.86180554","79.27152748","80.08330582","80.18959029","80.36604988","80.42992359","80.87305134","81.76737686","83.80844128","86.50963161","89.43643923","93.09304784","96.08035917","100","102.3094566","105.4537979","108.4170623","110.9947295","112.7472027","113.2148756","113.162853","113.0878998","112.6246526","112.4656955","111.732915","110.9723177","110.3255382","108.983098","107.3641463","104.7585047","100.6613114","94.80642917","91.20366125","89.93124184","89.55470041","89.54009502","89.75525572","90.21043614","91.06717479","91.75440425","92.24092399","92.54334179","92.49234627","92.24943705","92.12429566","92.03018007","92.03591001",
"아파트","남동","매매가격","","81.17117401","81.11244091","81.20248576","81.17281892","81.11746607","81.08711368","80.99655433","80.80317412","80.8772364","80.93990302","80.99802156","81.35864405","81.52598272","81.63640814","83.37819608","85.22603269","86.45707141","87.60904981","88.0495894","88.01519861","87.86979496","87.91492381","88.29635908","89.26617971","90.37034836","91.85018947","93.68740412","95.30071214","97.13530663","100","101.8178308","103.129702","104.4802581","106.3635288","107.4215294","107.6468212","107.7127427","107.6943723","107.6174593","107.5049612","107.3823942","107.2314868","106.8231723","105.912267","104.7415958","102.8531452","99.28713157","94.14356639","91.58595636","90.34507072","89.28644391","88.93951753","88.93025814","89.07207273","89.34484444","89.96295865","90.26959419","90.55593729","90.55115116","90.48050023","90.34529508","90.24172638","90.15569476",
"아파트","부평","매매가격","","78.9055906","78.86084737","78.69798932","78.93768177","79.20217679","79.52938874","79.5711986","79.38914401","79.44349639","79.48920932","79.91643706","80.28424792","80.45674474","80.80268468","82.55238488","83.79763234","84.54545086","85.70273569","86.46665791","87.04541954","87.6675318","88.13774508","88.75174679","89.3000065","89.95012439","91.08350816","92.88550491","94.59682574","96.66597871","100","102.1681039","104.2783461","106.3780675","108.4313215","109.9658021","110.7330743","110.8649511","110.8145982","110.7200232","110.6451485","110.4943397","110.3331575","110.0342229","109.061395","107.7407493","106.0596453","102.7043185","98.00129281","94.92638814","92.88300478","91.18985302","90.39865482","90.19344869","90.32199848","90.3997713","90.49012205","90.48455895","90.3992713","90.02017823","89.76503626","89.57895624","89.44856801","89.47490882",
"아파트","계양","매매가격","","83.55082008","83.5234206","83.91729355","84.48458639","84.80435023","84.98929223","85.00620183","84.73632105","84.98953536","85.18901078","85.27253449","85.53628165","85.88422473","86.04627016","86.45504251","87.09943118","87.73666105","88.40300671","88.72684383","88.91616677","89.15872428","89.39439947","89.82240604","90.49410603","91.379643","92.59832732","93.48703411","95.03452637","96.93906614","100","102.2101254","104.4716906","106.6431985","108.8652617","110.3755507","111.4263161","111.7959439","111.743067","111.720245","111.8012693","111.7747524","111.603922","111.4059476","110.2862476","108.7798311","106.7351549","103.6250827","99.03865262","96.62351686","94.63814356","93.78390707","93.75792866","94.00129844","93.95092385","93.7921397","93.68398203","93.63237821","93.54900078","93.36545633","93.12253476","92.98292583","92.77373746","92.61444174",
"아파트","서","매매가격","","79.5607664","79.48662556","79.26488541","78.98149413","78.85726791","78.81626594","78.83663457","78.83130806","79.00316655","78.97802812","79.41517965","79.65946047","79.71891634","80.45767012","83.77730503","84.73802688","85.18358854","86.01437854","86.64456108","86.79816704","86.88428876","87.06158644","87.40889002","87.76731965","88.38406886","90.06911588","92.26188178","94.91361886","97.09583568","100","102.1114747","104.2707925","106.1776511","107.9403126","108.7725607","109.2881803","109.3387683","109.2830118","109.2250966","109.2137954","108.8766542","108.6313499","108.0710424","107.062855","105.5816629","103.1038626","99.11620763","94.32452734","91.81265482","90.18359196","89.03362962","89.05087833","89.197729","89.36682264","89.49061626","89.76689366","90.34575632","90.8199702","90.84600064","90.82587723","90.81808402","90.86646739","90.96042588",
"아파트","부산","매매가격","","87.7455119","87.51074726","87.22839867","86.84969299","86.5098223","86.1760811","85.8700772","85.62095689","85.37344431","85.15978446","85.16018188","85.63169795","85.80182095","85.85670687","85.85305591","85.7647376","85.70632004","85.7407682","86.39478839","86.90954955","87.57080724","88.11536376","89.6962068","92.40778859","94.1858278","95.4533175","96.26676833","96.97030348","97.96642741","100","101.0856155","102.2811406","103.3246328","104.5178031","105.3679717","105.629496","105.6997186","105.705208","105.7273862","105.8078366","105.8120787","105.7731703","105.6180202","105.1515321","104.3409865","103.1580554","101.2072843","98.65524435","96.3822947","94.48812633","93.07894321","92.19379689","91.70610068","91.40534377","91.16330438","90.99593352","90.93695224","90.82332088","90.60185218","90.30449991","90.04633127","89.72510006","89.44527665",
"아파트","중부산권","매매가격","","88.18965123","88.0216605","87.80398795","87.5537317","87.35425524","87.13712475","86.87126268","86.58663719","86.32150485","86.10681598","86.10902598","86.42991939","86.66497451","86.809301","86.85138353","86.78188873","86.69103218","86.71897563","87.47553807","87.99340835","88.61631164","89.17619227","91.00294195","93.66197557","95.28418026","96.61166684","97.32173832","97.8577692","98.56985455","100","100.7985598","101.6559268","102.398555","103.270533","104.031917","104.2570482","104.3660192","104.359701","104.3722866","104.3723584","104.2822954","104.2031759","104.0620024","103.5252729","102.6228372","101.4052062","99.52514334","97.12915773","95.00743977","93.25979927","91.72191863","90.80006879","90.28298866","89.99485524","89.72211057","89.48066806","89.40154294","89.28364323","88.94648295","88.56810904","88.29137063","87.95257321","87.6116712",
"아파트","중","매매가격","","101.1820551","100.9049756","100.622299","100.2754112","100.1773485","100.0011246","100.0045395","99.65026611","99.28090146","99.13779932","99.14552626","99.14766366","99.18961353","99.38622673","99.48935511","99.19080688","99.14991517","98.84585244","98.70808998","98.38073176","98.01357326","97.76522154","97.64145799","97.80898457","98.37416786","98.24008811","98.42028917","98.50141105","98.89959207","100","100.6280769","101.2293513","101.4721374","101.7129362","101.9801918","101.9967366","101.9118574","101.8329354","101.7306971","101.7511672","101.8642929","101.883969","101.8780674","101.7781112","101.4123633","100.7384445","99.83113773","98.931656","98.27191345","97.77320464","97.46423295","97.2975237","96.92033247","96.51619203","96.48859412","96.38301265","96.35753874","96.39098797","95.93370956","96.00397608","95.83757953","95.56714388","95.34549447",
"아파트","서","매매가격","","99.05006489","98.88574531","98.67631436","98.31882818","97.92675499","97.4739595","96.939168","96.4226133","96.28712646","96.09962848","95.97430605","95.64991438","95.60359337","95.51106409","95.40354039","95.13759911","94.91218755","94.67514831","94.58723691","94.522178","94.6012835","95.21695957","95.70564461","96.72125342","97.51696118","98.18730204","98.44632457","98.759398","99.25274742","100","100.3776995","100.8035403","101.238627","101.5961595","102.1969699","102.4267062","102.4001511","102.3406085","102.3144951","102.3245195","102.4023694","102.3875959","102.2984427","102.0686215","101.5022971","100.7249192","99.61698195","98.13159948","97.19217319","96.31067305","95.45099201","94.7706148","94.23800486","93.87831208","93.46264752","93.32076121","93.17253115","93.18184737","93.03763483","92.90663152","92.74743603","92.54505613","92.2931612",
"아파트","동","매매가격","","96.04633814","95.6657537","95.31247765","95.44762469","95.39183708","95.22184493","94.92857605","94.70498933","94.45107108","94.25168532","94.15870661","94.08006674","94.05589357","93.95743723","93.92288644","93.80627316","93.71795801","93.52631615","93.49727838","93.59851752","94.06026737","94.23712482","94.68586205","95.89679875","96.82727003","97.2188759","97.62120579","98.10742828","98.6106633","100","100.7344628","101.9085963","102.0967496","102.4570398","103.0867958","103.1786218","103.003965","102.8103185","102.7642409","102.7426859","102.9138376","102.8935755","102.8094114","102.5386744","101.9051918","101.2803214","100.3744201","98.56280525","97.52587423","96.56530553","95.67737722","95.06204523","94.05663444","93.26040156","92.33484221","92.01744908","91.89473879","91.65695432","91.31697305","90.7970254","90.2658969","89.74457041","89.41193157",
"아파트","영도","매매가격","","99.41227211","99.2154093","98.99801837","98.64508795","98.40955142","98.20169424","98.01705868","97.8219414","97.60727283","97.10780477","96.8262997","96.48885296","96.39571056","96.30055636","96.22788409","96.09970451","96.00885137","95.87266273","95.80111642","95.73896298","95.71382234","95.70220663","95.69457405","96.28517672","96.74915446","96.96310478","97.1764718","97.5560781","98.1747117","100","100.5241215","101.0662048","101.6379233","102.2692677","103.0307686","103.4024358","103.3994472","103.3715088","103.3581446","103.3801366","103.5291224","103.5588854","103.5809744","103.4256046","103.0540145","102.3218912","101.0645693","99.78667905","98.35942328","96.85099296","95.45326787","94.11521214","93.15713796","92.19549544","91.66564525","91.09549069","90.24058605","89.95200217","89.52867635","89.08794346","88.86030971","88.4011489","87.95408474",
"아파트","부산진","매매가격","","88.90161621","88.7639051","88.50037718","88.11696448","87.80378194","87.51784462","87.20235539","86.74153175","86.42003546","86.16663542","86.03960437","85.98401847","85.99230592","86.16242664","86.19645558","86.19726408","86.06000066","85.94649408","87.24381249","87.96691957","88.48535132","88.53130174","90.36850888","93.91242469","95.85845114","97.11042519","97.69645078","98.31330218","98.98828605","100","100.5329622","101.0402033","101.702412","102.5361024","103.4222331","103.6544719","103.773547","103.7854292","103.9197409","103.8881386","103.7019933","103.6705368","103.5363379","102.9029702","102.152884","100.8042146","98.56343946","95.69120839","93.59576701","92.05091724","90.29109748","89.41989671","89.17626135","89.00772029","88.52481845","87.85643166","87.54568713","86.85678327","86.00601279","85.25428794","84.81359548","84.50970478","84.27142983",
